param1 param2 velocity_relative_error second_field_relative_error
9.000000000000000000e+00 5.444444444444445086e-01 3.387590725226231284e-03 7.651197492741979023e-02
9.000000000000000000e+00 5.444444444444445086e-01 1.869132111811418109e-03 7.245631201591541670e-02
9.000000000000000000e+00 5.444444444444445086e-01 4.342650781586611386e-03 1.635380464446044013e-01
9.000000000000000000e+00 5.444444444444445086e-01 5.574622972564567507e-03 8.388074135709958079e-02
9.000000000000000000e+00 5.444444444444445086e-01 4.948894201273784654e-03 3.820213726935816484e-02
9.000000000000000000e+00 5.444444444444445086e-01 1.684516820196699238e-02 4.860131967554487398e-02
9.000000000000000000e+00 5.444444444444445086e-01 6.947300811336189208e-03 2.217972603445467900e-02
9.000000000000000000e+00 5.444444444444445086e-01 8.298636643079532194e-03 1.871128811636056308e-02
9.000000000000000000e+00 5.444444444444445086e-01 2.636060786230446165e-02 7.257731319518029300e-02
1.000000000000000000e+01 5.444444444444445086e-01 7.645123495563187037e-03 9.109046974582551970e-02
1.000000000000000000e+01 5.444444444444445086e-01 8.078926779506665976e-03 7.691341744771029720e-02
1.000000000000000000e+01 5.444444444444445086e-01 1.863254140315738147e-03 7.249611104568190467e-02
1.000000000000000000e+01 5.444444444444445086e-01 4.412463698476307324e-03 1.683730968984389065e-01
1.000000000000000000e+01 5.444444444444445086e-01 5.650139191904781331e-03 9.063084927457393247e-02
1.000000000000000000e+01 5.444444444444445086e-01 4.940432007981043587e-03 4.557751702951921835e-02
1.000000000000000000e+01 5.444444444444445086e-01 5.079256055587374856e-03 2.768919192989898956e-02
1.000000000000000000e+01 5.444444444444445086e-01 1.975104203782368506e-02 6.491405915926112824e-02
1.000000000000000000e+01 5.444444444444445086e-01 2.627340227161045413e-02 8.816482012940489443e-02
1.000000000000000000e+01 5.444444444444445086e-01 9.980761830245727523e-03 1.905081689571568732e-02
1.000000000000000000e+00 6.333333333333333037e-01 7.579668298162384882e-03 9.109046912387248895e-02
1.000000000000000000e+00 6.333333333333333037e-01 2.934211513350358687e-03 7.644509144821658164e-02
1.000000000000000000e+00 6.333333333333333037e-01 5.884014721806906691e-03 8.643519587344096478e-02
1.000000000000000000e+00 6.333333333333333037e-01 5.108012975303064321e-03 5.063044346251618921e-02
1.000000000000000000e+00 6.333333333333333037e-01 6.511556348245167020e-03 4.116971543196160099e-02
1.000000000000000000e+00 6.333333333333333037e-01 1.325909170065830110e-02 7.850692085079091775e-02
1.000000000000000000e+00 6.333333333333333037e-01 6.327010045441391201e-03 2.873930814015666912e-02
1.000000000000000000e+00 6.333333333333333037e-01 6.456067298567636122e-03 2.877751583838810898e-02
1.000000000000000000e+00 6.333333333333333037e-01 6.457704883676324698e-03 2.878318682318955699e-02
1.000000000000000000e+00 6.333333333333333037e-01 6.457703161457207380e-03 2.878332021827358783e-02
2.000000000000000000e+00 6.333333333333333037e-01 7.583161245035763103e-03 9.109083084114155682e-02
2.000000000000000000e+00 6.333333333333333037e-01 3.131344925785242619e-03 7.644830298110523448e-02
2.000000000000000000e+00 6.333333333333333037e-01 2.075517592686499952e-03 7.285449759221404586e-02
2.000000000000000000e+00 6.333333333333333037e-01 4.496885807578042578e-03 7.954986127713442601e-02
2.000000000000000000e+00 6.333333333333333037e-01 6.152803100469029889e-03 4.393830340725626143e-02
2.000000000000000000e+00 6.333333333333333037e-01 7.450161957718528030e-03 8.367773642525080935e-02
2.000000000000000000e+00 6.333333333333333037e-01 5.059178870431971405e-03 3.818972133784300643e-02
2.000000000000000000e+00 6.333333333333333037e-01 4.874515599463123509e-03 3.303661812591413699e-02
2.000000000000000000e+00 6.333333333333333037e-01 4.677734134333939170e-03 3.290818779070319583e-02
2.000000000000000000e+00 6.333333333333333037e-01 4.677387803293797663e-03 3.290865761565268943e-02
3.000000000000000000e+00 6.333333333333333037e-01 7.584371768882585546e-03 9.109054161386295756e-02
3.000000000000000000e+00 6.333333333333333037e-01 7.815954540175546611e-03 7.804415711602795402e-02
3.000000000000000000e+00 6.333333333333333037e-01 1.984091384904662723e-03 7.351011882647244533e-02
3.000000000000000000e+00 6.333333333333333037e-01 4.427957532369649826e-03 1.027598883471379648e-01
3.000000000000000000e+00 6.333333333333333037e-01 6.003599528192946934e-03 4.372672596946176882e-02
3.000000000000000000e+00 6.333333333333333037e-01 7.072425458604796739e-03 8.490776408806828546e-02
3.000000000000000000e+00 6.333333333333333037e-01 4.286802785066301177e-03 4.104005953678472457e-02
3.000000000000000000e+00 6.333333333333333037e-01 4.010360451022315122e-03 4.172930107660784149e-02
3.000000000000000000e+00 6.333333333333333037e-01 2.924821786704473025e-03 2.880404850709878187e-02
3.000000000000000000e+00 6.333333333333333037e-01 2.904473139703294370e-03 2.880391659797486292e-02
4.000000000000000000e+00 6.333333333333333037e-01 7.584986963964643510e-03 9.109046790700753293e-02
4.000000000000000000e+00 6.333333333333333037e-01 3.258646281622281076e-03 7.645019285998465308e-02
4.000000000000000000e+00 6.333333333333333037e-01 1.951278690187197408e-03 7.384829934552633590e-02
4.000000000000000000e+00 6.333333333333333037e-01 9.771297009887373874e-03 1.304322043298322131e-01
4.000000000000000000e+00 6.333333333333333037e-01 1.044241261809570297e-02 6.305351523614816101e-02
4.000000000000000000e+00 6.333333333333333037e-01 5.395438881184831496e-03 2.145923158546153217e-02
4.000000000000000000e+00 6.333333333333333037e-01 3.857752586689210551e-03 4.054537128387142308e-02
4.000000000000000000e+00 6.333333333333333037e-01 3.744733432609516875e-03 2.683098532764549918e-02
4.000000000000000000e+00 6.333333333333333037e-01 2.619636611902974310e-03 2.283230022752366639e-02
4.000000000000000000e+00 6.333333333333333037e-01 2.539003054140398074e-03 2.271303611272621967e-02
5.000000000000000000e+00 6.333333333333333037e-01 1.594548758416770504e-02 9.224392372433337650e-02
5.000000000000000000e+00 6.333333333333333037e-01 3.286590944924608002e-03 7.645060016156721150e-02
5.000000000000000000e+00 6.333333333333333037e-01 1.937130495876454713e-03 7.405450419572835730e-02
5.000000000000000000e+00 6.333333333333333037e-01 4.552550647486997872e-03 1.337797311764451769e-01
5.000000000000000000e+00 6.333333333333333037e-01 6.001623578150871996e-03 5.602096655532466662e-02
5.000000000000000000e+00 6.333333333333333037e-01 1.056338809993013529e-02 7.112829424463215644e-02
5.000000000000000000e+00 6.333333333333333037e-01 3.683242036737639172e-03 3.850593941091350753e-02
5.000000000000000000e+00 6.333333333333333037e-01 4.182152489095456588e-03 2.397829511021443843e-02
5.000000000000000000e+00 6.333333333333333037e-01 1.242772244305568111e-02 5.175160297470549065e-02
5.000000000000000000e+00 6.333333333333333037e-01 3.693917837975386684e-03 1.663861816953358247e-02
6.000000000000000000e+00 6.333333333333333037e-01 1.577599944929296630e-02 1.099459581856370993e-01
6.000000000000000000e+00 6.333333333333333037e-01 3.305694009744253661e-03 7.645086304229661844e-02
6.000000000000000000e+00 6.333333333333333037e-01 1.930372961108952918e-03 7.419339601519989169e-02
6.000000000000000000e+00 6.333333333333333037e-01 7.673923675845302494e-03 2.185165215430591168e-01
6.000000000000000000e+00 6.333333333333333037e-01 6.054433403752035835e-03 6.461448290450433340e-02
6.000000000000000000e+00 6.333333333333333037e-01 5.346413765500025728e-03 1.991450590669351442e-02
6.000000000000000000e+00 6.333333333333333037e-01 3.658737034119111629e-03 3.593230141505993763e-02
6.000000000000000000e+00 6.333333333333333037e-01 4.774356560513249095e-03 2.181427429323803610e-02
6.000000000000000000e+00 6.333333333333333037e-01 1.593036042991561804e-02 6.292940890986006841e-02
6.000000000000000000e+00 6.333333333333333037e-01 5.157799514485374680e-03 1.195573765650876155e-02
7.000000000000000000e+00 6.333333333333333037e-01 7.585785552476556962e-03 9.109062547104888885e-02
7.000000000000000000e+00 6.333333333333333037e-01 3.319573822367264272e-03 7.645109129633946565e-02
7.000000000000000000e+00 6.333333333333333037e-01 1.926973789046701685e-03 7.429329760319314246e-02
7.000000000000000000e+00 6.333333333333333037e-01 4.708502583244137708e-03 1.526984834680497338e-01
7.000000000000000000e+00 6.333333333333333037e-01 1.151623923729977808e-02 9.330318329429475310e-02
7.000000000000000000e+00 6.333333333333333037e-01 1.241803316989056535e-02 6.111556300333131214e-02
7.000000000000000000e+00 6.333333333333333037e-01 3.706414315477137792e-03 3.343625333541184325e-02
7.000000000000000000e+00 6.333333333333333037e-01 5.369093903085021824e-03 2.023541200979608878e-02
7.000000000000000000e+00 6.333333333333333037e-01 6.459040315986472325e-03 1.384410483237452118e-02
7.000000000000000000e+00 6.333333333333333037e-01 1.926133892485202767e-02 7.178550256764737458e-02
8.000000000000000000e+00 6.333333333333333037e-01 7.585919181878776792e-03 9.109046812539504934e-02
8.000000000000000000e+00 6.333333333333333037e-01 3.330111836657569362e-03 7.645117477892890423e-02
8.000000000000000000e+00 6.333333333333333037e-01 1.925253217443133628e-03 7.436861084839135883e-02
8.000000000000000000e+00 6.333333333333333037e-01 4.777852053457302788e-03 1.595483015068711874e-01
8.000000000000000000e+00 6.333333333333333037e-01 6.181154752622227896e-03 8.089840278446921995e-02
8.000000000000000000e+00 6.333333333333333037e-01 5.375318918147787423e-03 3.425583892628951410e-02
8.000000000000000000e+00 6.333333333333333037e-01 3.781786039056338113e-03 3.142386567168199696e-02
8.000000000000000000e+00 6.333333333333333037e-01 5.918315613028030629e-03 1.914309886709342212e-02
8.000000000000000000e+00 6.333333333333333037e-01 7.580625288836017293e-03 1.633885655542479179e-02
8.000000000000000000e+00 6.333333333333333037e-01 7.731261325714142846e-03 1.328025225554890082e-02
9.000000000000000000e+00 6.333333333333333037e-01 7.586023912390492917e-03 9.109051920317973172e-02
9.000000000000000000e+00 6.333333333333333037e-01 8.147295077310998460e-03 7.671092859099494510e-02
9.000000000000000000e+00 6.333333333333333037e-01 1.924427611998938111e-03 7.442739705696421737e-02
9.000000000000000000e+00 6.333333333333333037e-01 4.840417968198675383e-03 1.652284903131928939e-01
9.000000000000000000e+00 6.333333333333333037e-01 6.244243299717299606e-03 8.807897406755832437e-02
9.000000000000000000e+00 6.333333333333333037e-01 1.295457707956257712e-02 6.253471516873271296e-02
9.000000000000000000e+00 6.333333333333333037e-01 3.863032559773033666e-03 3.016769429995334179e-02
9.000000000000000000e+00 6.333333333333333037e-01 6.409599054638886496e-03 1.847628848459614490e-02
9.000000000000000000e+00 6.333333333333333037e-01 2.245502388419406622e-02 9.680328107661852199e-02
9.000000000000000000e+00 6.333333333333333037e-01 2.357285964976608625e-02 9.152408709519950503e-02
1.000000000000000000e+01 6.333333333333333037e-01 7.586107534613775044e-03 9.109046953523255996e-02
1.000000000000000000e+01 6.333333333333333037e-01 3.345052101622580844e-03 7.645135918876076742e-02
1.000000000000000000e+01 6.333333333333333037e-01 1.924100038425249079e-03 7.447456877349013793e-02
1.000000000000000000e+01 6.333333333333333037e-01 4.896621563060530799e-03 1.700094742555652017e-01
1.000000000000000000e+01 6.333333333333333037e-01 1.115907971331013201e-02 1.243880246898858427e-01
1.000000000000000000e+01 6.333333333333333037e-01 5.447457327952297430e-03 4.962875603213591502e-02
1.000000000000000000e+01 6.333333333333333037e-01 3.940696972850452583e-03 2.981554399058696306e-02
1.000000000000000000e+01 6.333333333333333037e-01 6.842616576049273536e-03 1.819889929561725739e-02
1.000000000000000000e+01 6.333333333333333037e-01 9.369958007396378061e-03 2.373449288119274317e-02
1.000000000000000000e+01 6.333333333333333037e-01 2.513709969029942135e-02 1.004446437547596716e-01
1.000000000000000000e+00 7.222222222222222099e-01 1.917862265629202354e-02 1.092133233358473648e-01
1.000000000000000000e+00 7.222222222222222099e-01 4.586611531335588361e-03 9.786308637491870910e-02
1.000000000000000000e+00 7.222222222222222099e-01 2.183617287113451613e-03 7.218266359195049664e-02
1.000000000000000000e+00 7.222222222222222099e-01 5.420127654284778544e-03 5.213248717717018643e-02
1.000000000000000000e+00 7.222222222222222099e-01 6.933460064234162924e-03 4.148056189182353082e-02
1.000000000000000000e+00 7.222222222222222099e-01 9.994091104263250896e-03 7.831009562822875691e-02
1.000000000000000000e+00 7.222222222222222099e-01 6.632292372612470094e-03 3.097491193082328731e-02
1.000000000000000000e+00 7.222222222222222099e-01 6.688247180878806319e-03 3.073299217201191577e-02
1.000000000000000000e+00 7.222222222222222099e-01 6.688861356578298077e-03 3.073533070950001250e-02
1.000000000000000000e+00 7.222222222222222099e-01 6.688860040675758366e-03 3.073533795216437312e-02
2.000000000000000000e+00 7.222222222222222099e-01 7.541789468464991757e-03 9.109048961264674948e-02
2.000000000000000000e+00 7.222222222222222099e-01 3.170451928588130779e-03 7.640406886687657606e-02
2.000000000000000000e+00 7.222222222222222099e-01 6.718646017144300729e-03 9.644687387738308526e-02
2.000000000000000000e+00 7.222222222222222099e-01 7.542818853394620340e-03 1.532247480486020885e-01
2.000000000000000000e+00 7.222222222222222099e-01 8.394446706624588556e-03 6.473499411050874508e-02
2.000000000000000000e+00 7.222222222222222099e-01 6.947576548382065030e-03 8.619580413631344751e-02
2.000000000000000000e+00 7.222222222222222099e-01 5.248021858114957847e-03 4.048088607120418903e-02
2.000000000000000000e+00 7.222222222222222099e-01 5.205581422438780928e-03 5.290927044034234722e-02
2.000000000000000000e+00 7.222222222222222099e-01 4.697620295073578860e-03 3.404160717418892868e-02
2.000000000000000000e+00 7.222222222222222099e-01 4.697505231634824426e-03 3.404183196819619145e-02
3.000000000000000000e+00 7.222222222222222099e-01 1.595841144512143497e-02 9.740603163134685383e-02
3.000000000000000000e+00 7.222222222222222099e-01 3.226214021308103971e-03 7.640462238792010419e-02
3.000000000000000000e+00 7.222222222222222099e-01 2.019099634753602004e-03 7.477037692649672607e-02
3.000000000000000000e+00 7.222222222222222099e-01 4.945220564942832270e-03 1.042100022384743196e-01
3.000000000000000000e+00 7.222222222222222099e-01 6.580193637720954843e-03 4.595673179266104164e-02
3.000000000000000000e+00 7.222222222222222099e-01 5.928004416244436227e-03 2.840568725446275186e-02
3.000000000000000000e+00 7.222222222222222099e-01 4.492868494431305482e-03 4.248042315107430217e-02
3.000000000000000000e+00 7.222222222222222099e-01 3.788322110265007411e-03 3.040412648633822670e-02
3.000000000000000000e+00 7.222222222222222099e-01 3.358198723471958295e-03 2.839627448268196991e-02
3.000000000000000000e+00 7.222222222222222099e-01 3.348565869015422084e-03 2.839011202824055086e-02
4.000000000000000000e+00 7.222222222222222099e-01 7.542577197980851293e-03 9.109048197253186152e-02
4.000000000000000000e+00 7.222222222222222099e-01 3.256002649276651135e-03 7.640476479194589776e-02
4.000000000000000000e+00 7.222222222222222099e-01 2.016924917243600318e-03 7.513068616970328129e-02
4.000000000000000000e+00 7.222222222222222099e-01 4.990180104820289043e-03 1.218891462597533337e-01
4.000000000000000000e+00 7.222222222222222099e-01 6.576190529833990037e-03 5.158779122867473282e-02
4.000000000000000000e+00 7.222222222222222099e-01 8.301650338285873967e-03 7.538406496659420808e-02
4.000000000000000000e+00 7.222222222222222099e-01 4.101279956390846068e-03 4.137675685517281515e-02
4.000000000000000000e+00 7.222222222222222099e-01 3.698644157939682230e-03 2.607773354694307294e-02
4.000000000000000000e+00 7.222222222222222099e-01 3.418231875805093686e-03 2.135393926585877483e-02
4.000000000000000000e+00 7.222222222222222099e-01 3.382962171527422682e-03 2.116910639099128799e-02
5.000000000000000000e+00 7.222222222222222099e-01 7.542736616158129265e-03 9.109071034839648362e-02
5.000000000000000000e+00 7.222222222222222099e-01 3.274499914692010228e-03 7.640503029832201864e-02
5.000000000000000000e+00 7.222222222222222099e-01 2.018766212491468828e-03 7.535081178603345031e-02
5.000000000000000000e+00 7.222222222222222099e-01 5.052579785518599570e-03 1.353720661942891534e-01
5.000000000000000000e+00 7.222222222222222099e-01 6.606995198872842728e-03 5.970864370390490533e-02
5.000000000000000000e+00 7.222222222222222099e-01 5.908427270271345184e-03 1.791906313788801941e-02
5.000000000000000000e+00 7.222222222222222099e-01 6.600352459437939384e-03 5.947449231157986987e-02
5.000000000000000000e+00 7.222222222222222099e-01 4.039702443643584592e-03 2.263145487849263504e-02
5.000000000000000000e+00 7.222222222222222099e-01 4.310582307366929086e-03 1.577110299228504792e-02
5.000000000000000000e+00 7.222222222222222099e-01 1.224515408493450155e-02 6.608243810017452868e-02
6.000000000000000000e+00 7.222222222222222099e-01 7.542843207301274701e-03 9.109049576288262562e-02
6.000000000000000000e+00 7.222222222222222099e-01 3.287094827891143180e-03 7.640497483414587787e-02
6.000000000000000000e+00 7.222222222222222099e-01 2.021428730795755968e-03 7.549922885165681607e-02
6.000000000000000000e+00 7.222222222222222099e-01 5.115069751406332854e-03 1.458806133131503591e-01
6.000000000000000000e+00 7.222222222222222099e-01 6.651359898031727023e-03 6.837880450209994632e-02
6.000000000000000000e+00 7.222222222222222099e-01 9.951294984616866623e-03 6.596560382947849743e-02
6.000000000000000000e+00 7.222222222222222099e-01 8.119472646521705070e-03 5.958394005423288398e-02
6.000000000000000000e+00 7.222222222222222099e-01 1.121630076917930034e-02 7.868261023973786850e-02
6.000000000000000000e+00 7.222222222222222099e-01 5.329187461629865397e-03 1.389108620342866147e-02
6.000000000000000000e+00 7.222222222222222099e-01 1.477603733974410492e-02 7.736757676840459730e-02
7.000000000000000000e+00 7.222222222222222099e-01 7.542920145309954874e-03 9.109056082625396900e-02
7.000000000000000000e+00 7.222222222222222099e-01 3.296221071991448179e-03 7.640510893062739395e-02
7.000000000000000000e+00 7.222222222222222099e-01 2.024074779553047387e-03 7.560606988156930164e-02
7.000000000000000000e+00 7.222222222222222099e-01 5.172756578700959257e-03 1.542561847317147905e-01
7.000000000000000000e+00 7.222222222222222099e-01 1.055105512192472395e-02 9.738420477102355255e-02
7.000000000000000000e+00 7.222222222222222099e-01 5.978988732446778760e-03 2.932269457776032553e-02
7.000000000000000000e+00 7.222222222222222099e-01 3.901709892407113651e-03 3.448102552733307152e-02
7.000000000000000000e+00 7.222222222222222099e-01 4.876080235618186071e-03 1.864634336852810659e-02
7.000000000000000000e+00 7.222222222222222099e-01 6.251911489272608292e-03 1.609743396010149957e-02
7.000000000000000000e+00 7.222222222222222099e-01 6.222156003792463259e-03 1.350643200262542643e-02
8.000000000000000000e+00 7.222222222222222099e-01 7.542977066939868767e-03 9.109047498068525983e-02
8.000000000000000000e+00 7.222222222222222099e-01 8.211311386805452903e-03 7.652888411029774851e-02
8.000000000000000000e+00 7.222222222222222099e-01 2.026477498475758986e-03 7.568664404831650094e-02
8.000000000000000000e+00 7.222222222222222099e-01 5.224576624063360757e-03 1.610678857035445499e-01
8.000000000000000000e+00 7.222222222222222099e-01 6.748175606591112763e-03 8.440116331023732321e-02
8.000000000000000000e+00 7.222222222222222099e-01 6.026113732650052214e-03 3.741722160934027319e-02
8.000000000000000000e+00 7.222222222222222099e-01 3.955648981746848723e-03 3.308110840415783016e-02
8.000000000000000000e+00 7.222222222222222099e-01 5.227299823972817415e-03 1.790352305662354718e-02
8.000000000000000000e+00 7.222222222222222099e-01 7.041680918926149398e-03 2.029908711353839088e-02
8.000000000000000000e+00 7.222222222222222099e-01 7.023841692035786601e-03 1.837539402851524548e-02
9.000000000000000000e+00 7.222222222222222099e-01 1.615623282887563780e-02 9.164038496268432643e-02
9.000000000000000000e+00 7.222222222222222099e-01 3.308558976238344575e-03 7.640518497127524178e-02
9.000000000000000000e+00 7.222222222222222099e-01 2.028603966717977720e-03 7.574958118462384038e-02
9.000000000000000000e+00 7.222222222222222099e-01 5.270713769272804099e-03 1.667060481965038921e-01
9.000000000000000000e+00 7.222222222222222099e-01 9.930093834186755342e-03 1.298461907509352586e-01
9.000000000000000000e+00 7.222222222222222099e-01 1.095791128303658449e-02 7.008608350870722259e-02
9.000000000000000000e+00 7.222222222222222099e-01 1.116840294489674160e-02 6.293849828910266786e-02
9.000000000000000000e+00 7.222222222222222099e-01 1.487355031886193613e-02 9.482570161831810340e-02
9.000000000000000000e+00 7.222222222222222099e-01 7.707656271452814449e-03 2.493149831893178361e-02
9.000000000000000000e+00 7.222222222222222099e-01 7.698698595935949372e-03 2.414630105526700127e-02
1.000000000000000000e+01 7.222222222222222099e-01 7.543057293257471839e-03 9.109046883485624746e-02
1.000000000000000000e+01 7.222222222222222099e-01 3.312923322960031284e-03 7.640522676642270972e-02
1.000000000000000000e+01 7.222222222222222099e-01 2.030470455931599263e-03 7.580012747766105841e-02
1.000000000000000000e+01 7.222222222222222099e-01 5.311735353706459675e-03 1.714443593530154963e-01
1.000000000000000000e+01 7.222222222222222099e-01 6.838132884688018394e-03 9.768554454078667848e-02
1.000000000000000000e+01 7.222222222222222099e-01 6.126922173894997284e-03 5.296967159306366357e-02
1.000000000000000000e+01 7.222222222222222099e-01 1.178890489624391351e-02 6.504628981269626464e-02
1.000000000000000000e+01 7.222222222222222099e-01 1.569992288026929653e-02 9.806142898515679551e-02
1.000000000000000000e+01 7.222222222222222099e-01 8.268320679746371180e-03 2.940728139886086834e-02
1.000000000000000000e+01 7.222222222222222099e-01 8.263750167945728767e-03 3.003614785005005727e-02
1.000000000000000000e+00 8.111111111111111160e-01 1.927970296852324697e-02 1.316318190485170625e-01
1.000000000000000000e+00 8.111111111111111160e-01 4.654993185522657631e-03 1.115581935046941198e-01
1.000000000000000000e+00 8.111111111111111160e-01 2.129186470302130933e-03 7.298117668882141140e-02
1.000000000000000000e+00 8.111111111111111160e-01 7.252476821277146005e-03 7.303614201639299641e-02
1.000000000000000000e+00 8.111111111111111160e-01 7.317426316421545354e-03 4.191885455947483297e-02
1.000000000000000000e+00 8.111111111111111160e-01 7.051961513383113618e-03 3.431473885123025036e-02
1.000000000000000000e+00 8.111111111111111160e-01 7.008004906605174583e-03 3.300111984006884325e-02
1.000000000000000000e+00 8.111111111111111160e-01 7.009918152195745988e-03 3.249010664946171134e-02
1.000000000000000000e+00 8.111111111111111160e-01 7.009798159240700731e-03 3.248907972543776945e-02
1.000000000000000000e+00 8.111111111111111160e-01 7.009798156165603263e-03 3.248907787024218896e-02
2.000000000000000000e+00 8.111111111111111160e-01 7.510098469804967272e-03 9.109046793375151496e-02
2.000000000000000000e+00 8.111111111111111160e-01 3.209639719166807945e-03 7.636988606432097704e-02
2.000000000000000000e+00 8.111111111111111160e-01 2.113416592333960866e-03 7.488960415257359116e-02
2.000000000000000000e+00 8.111111111111111160e-01 8.766484138033872262e-03 1.241079784288740967e-01
2.000000000000000000e+00 8.111111111111111160e-01 8.247171381628072215e-03 8.596488442430047505e-02
2.000000000000000000e+00 8.111111111111111160e-01 6.651124946006803720e-03 3.626649500991206004e-02
2.000000000000000000e+00 8.111111111111111160e-01 5.860178360861517492e-03 4.234826409172182810e-02
2.000000000000000000e+00 8.111111111111111160e-01 5.415994887030838902e-03 3.528820567252532320e-02
2.000000000000000000e+00 8.111111111111111160e-01 5.356236318085763788e-03 3.483331846781178437e-02
2.000000000000000000e+00 8.111111111111111160e-01 5.356357153353021212e-03 3.483355026832891943e-02
3.000000000000000000e+00 8.111111111111111160e-01 7.510285774898165824e-03 9.109057814504102624e-02
3.000000000000000000e+00 8.111111111111111160e-01 8.154330881050091823e-03 7.784965284977643507e-02
3.000000000000000000e+00 8.111111111111111160e-01 2.123640712807680058e-03 7.559471123273198145e-02
3.000000000000000000e+00 8.111111111111111160e-01 5.418575720990961506e-03 1.055191930158967117e-01
3.000000000000000000e+00 8.111111111111111160e-01 7.095723786055968541e-03 4.811636130550552004e-02
3.000000000000000000e+00 8.111111111111111160e-01 6.572803875355404807e-03 2.797529153076567035e-02
3.000000000000000000e+00 8.111111111111111160e-01 5.319975396139662097e-03 4.374835413314177857e-02
3.000000000000000000e+00 8.111111111111111160e-01 4.609957437820779227e-03 3.051565610428601943e-02
3.000000000000000000e+00 8.111111111111111160e-01 4.480244684828779168e-03 2.812055295409661426e-02
3.000000000000000000e+00 8.111111111111111160e-01 6.729968263885544727e-03 5.904343708377557398e-02
4.000000000000000000e+00 8.111111111111111160e-01 7.510380100318223874e-03 9.109047772905407014e-02
4.000000000000000000e+00 8.111111111111111160e-01 3.261725543668613208e-03 7.636938929605623094e-02
4.000000000000000000e+00 8.111111111111111160e-01 2.132665948092321399e-03 7.596117303311056279e-02
4.000000000000000000e+00 8.111111111111111160e-01 5.452327938343337795e-03 1.232900358174650463e-01
4.000000000000000000e+00 8.111111111111111160e-01 7.100494753022770604e-03 5.446989906947974358e-02
4.000000000000000000e+00 8.111111111111111160e-01 6.574611160295851416e-03 2.049844704622335798e-02
4.000000000000000000e+00 8.111111111111111160e-01 5.078677310924878049e-03 4.234416789053974811e-02
4.000000000000000000e+00 8.111111111111111160e-01 4.401021668413672254e-03 2.584335666749804777e-02
4.000000000000000000e+00 8.111111111111111160e-01 4.407699788043890725e-03 2.096116841779651838e-02
4.000000000000000000e+00 8.111111111111111160e-01 4.391136036627973568e-03 2.071680185522451270e-02
5.000000000000000000e+00 8.111111111111111160e-01 1.619136137969223038e-02 9.204117782891609034e-02
5.000000000000000000e+00 8.111111111111111160e-01 3.272854616495197294e-03 7.636959732549705726e-02
5.000000000000000000e+00 8.111111111111111160e-01 2.139484591799226034e-03 7.618522315491141339e-02
5.000000000000000000e+00 8.111111111111111160e-01 5.495625195048342571e-03 1.368047858523639970e-01
5.000000000000000000e+00 8.111111111111111160e-01 7.124645319104803108e-03 6.284863592570134883e-02
5.000000000000000000e+00 8.111111111111111160e-01 6.604196268050080074e-03 1.909840074186094569e-02
5.000000000000000000e+00 8.111111111111111160e-01 4.989820685266562091e-03 4.007141140217470449e-02
5.000000000000000000e+00 8.111111111111111160e-01 4.446524717289827670e-03 2.247605821962123454e-02
5.000000000000000000e+00 8.111111111111111160e-01 4.749471721602944833e-03 1.681225748358861419e-02
5.000000000000000000e+00 8.111111111111111160e-01 4.716018961527787719e-03 1.578755820911529814e-02
6.000000000000000000e+00 8.111111111111111160e-01 7.510474653138591444e-03 9.109052008778589782e-02
6.000000000000000000e+00 8.111111111111111160e-01 3.280408375536576510e-03 7.636952082401146646e-02
6.000000000000000000e+00 8.111111111111111160e-01 2.144651803890437747e-03 7.633646556049156207e-02
6.000000000000000000e+00 8.111111111111111160e-01 5.537807959269112554e-03 1.473088085175925932e-01
6.000000000000000000e+00 8.111111111111111160e-01 7.155619328537346849e-03 7.152010886917289922e-02
6.000000000000000000e+00 8.111111111111111160e-01 6.644551883019971655e-03 2.417593739980399350e-02
6.000000000000000000e+00 8.111111111111111160e-01 7.839426243150792936e-03 6.668313117605891016e-02
6.000000000000000000e+00 8.111111111111111160e-01 4.569613813201143723e-03 2.046854257679725161e-02
6.000000000000000000e+00 8.111111111111111160e-01 5.206554667325981323e-03 1.747694107117520740e-02
6.000000000000000000e+00 8.111111111111111160e-01 5.157573380793534223e-03 1.564036212552572663e-02
7.000000000000000000e+00 8.111111111111111160e-01 7.510501789782063689e-03 9.109054461305325645e-02
7.000000000000000000e+00 8.111111111111111160e-01 3.285870156905015219e-03 7.636953756184514108e-02
7.000000000000000000e+00 8.111111111111111160e-01 2.148658545674305125e-03 7.644538623341651240e-02
7.000000000000000000e+00 8.111111111111111160e-01 5.576128793551195749e-03 1.556608274393797009e-01
7.000000000000000000e+00 8.111111111111111160e-01 7.188114676079958298e-03 7.973823855624957713e-02
7.000000000000000000e+00 8.111111111111111160e-01 6.688715426828081151e-03 3.192594062278344968e-02
7.000000000000000000e+00 8.111111111111111160e-01 5.012572959541454834e-03 3.623169788033345912e-02
7.000000000000000000e+00 8.111111111111111160e-01 1.082933268337853659e-02 9.950885759133039354e-02
7.000000000000000000e+00 8.111111111111111160e-01 5.651949596080249258e-03 2.148848879529064934e-02
7.000000000000000000e+00 8.111111111111111160e-01 5.589210631237926351e-03 1.964869300291460438e-02
8.000000000000000000e+00 8.111111111111111160e-01 7.510522522584500357e-03 9.109046768737891209e-02
8.000000000000000000e+00 8.111111111111111160e-01 3.290003317915497858e-03 7.636962911653581709e-02
